140426,CLASSIC CHEESEBURGER DON LEE,75,0,40,F,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
140430,HAMBURGER PATTIES PRECKD PURCH,120/2.25OZ,0,40,F,Both,CS,31.57,0,31.57,1,100,0, ,0,0,0,0
140695,TURKEY ROLL EL JAY GC,40#,0,40,F,DFC,CS,22.00,0,22.00,11,440,0, ,0,0,0,0
140696,TURKEY PASTRAMI EL JAY GC, ,0,40,F,Both, ,0.00,0,0.00,0,0,0, ,0,0,0,0
140700,SLICED TURKEY JENNI-O,CASE,0,40,F,Both,CASE,0.00,0,0.00,0,0,0, ,0,0,0,0
140701,SLICED TURKEY HAM JENNI-O,CASE,0,40,F,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
140702,DICED HAM JENNI-O,CASE,0,40,F,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
140703,JENNIE-O DICED TURKEY BREAST,2/5#,0,40,F,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
140705,JENNIE-O TURKEY & GRAVY, ,0,40,F,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
140780,WIENERS 80 CT,8/1#,0,40,F,Both,CS,20.00,0,20.00,1,80,0, ,0,0,0,0
143700,TUNA LIGHT MEAT,6/61.5 OZ.,0,43,F,Both,CS,29.50,0,29.50,6,399,1,X,7500,31.75,0,119
145200,BEANS GARBANZO,6/#10,0,45,F,DFC,CS,11.90,0,11.90,6,284,1,X,10310,13.25,2,6
145230,BEANS KIDNEY,6/#10,0,45,F,Both,CS,10.65,0,10.64,6,250,1,X,10310,13.25,0,47
145263,BEANS PINTO,6#10,0,45,F,Both,CS,13.45,0,13.45,0,0,0, ,0,0,0,0
145265,BEANS REFRIED (CAND),6# 10,0,45,F,Both,CS,13.75,0,13.75,0,0,0, ,0,0,0,0
145266,BEANS REFRIED 12/30 \DEH\,22.5,0,45,F,School,CS,30.68,0,30.68,0,0,0, ,0,0,0,0
147040,BEANS GRN SHORT CUT,6/#10,0,47,F,Both,CS,12.20,0,12.20,6,271,1,X,7500,11.6,0,27
147160,BEETS SLICED,6/#10,0,47,F,DFC,CS,18.44,0,18.44,6,252,1,X,10300,13.6,0,12
147240,CORN WHOLE KERNEL,6/#10,0,47,F,Both,CS,16.65,0,16.65,6,250,1,X,10300,15.75,0,72
